0.561766	0	-1	0	-0.137043	317.724	153.555	76.8287	0	0	0	0	0	0	42.7745	108.327	3.88652	-1423.39	-99.636	-902.597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.137043	0	-1	0	-77.8042	-37.7851	-19.0159	0	0	0	0	0	0	26.7501	92.8188	-7.86028	-97.6628	-1802.5	219.088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.42262	0	-1	0	-0.118531	115.585	29.0559	7.60886	0	0	0	0	0	0	37.8823	118.384	-38.82	-1520.72	-64.8295	-686.243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.118531	0	-1	0	-32.7872	-8.3712	-2.23168	0	0	0	0	0	0	82.6497	181.249	-0.360665	-63.0155	-1728.94	191.264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.291053	0	-1	0	-0.100196	35.6902	4.27564	0.539264	0	0	0	0	0	0	37.4875	120.063	-100.867	-1548.04	-36.9769	-464.849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.100196	0	-1	0	-12.588	-1.55778	-0.203265	0	0	0	0	0	0	131.487	259.609	10.2721	-35.3769	-1638.7	158.785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.171113	0	-1	0	-0.0827922	8.07491	0.397799	0.0209013	0	0	0	0	0	0	41.2343	115.503	-171.576	-1513.63	-17.7279	-262.687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0827922	0	-1	0	-4.1245	-0.21625	-0.0119919	0	0	0	0	0	0	172.587	326.786	22.6454	-16.3161	-1538.97	125.806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.284651	0	-1	0	0.155886	-37.0708	-4.52338	-0.567625	0	0	0	0	0	0	0	0	0	0	0	0	52.0411	-203.784	-79.1339	-1169.89	-41.7429	340.859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.155886	0	-1	0	20.8887	2.66006	0.351576	0	0	0	0	0	0	0	0	0	0	0	0	13.8803	-67.2127	-23.142	-40.5772	-1221.29	-185.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
